timeStamp,hash,from,to,value,move_balance,staking,stake_balance
1667810881,0x4ec8f23a99242c03fdc230e809aca284478967ceee0b2038ef659b36c528df2f,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xabaa456baed43bfdccd8bcc589bd9af825a29716,0.03,-0.03,1,-0.03
1667816734,0x6869a274cf1a9cae88e6020e5e570509fcb37a8124c5901033097162be252232,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x4c8d62040966b589a6d45958f55fa3ace2eae344,11.8,-11.8,1,-11.8
1667816767,0x8f450d37755fa90f28e74bdd056c28fb16f037b4decb6446f7cf5028218f9522,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x4c8d62040966b589a6d45958f55fa3ace2eae344,0.0,-0.0,1,-0.0
1667816767,0x8f450d37755fa90f28e74bdd056c28fb16f037b4decb6446f7cf5028218f9522,0x4c8d62040966b589a6d45958f55fa3ace2eae344,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,11.8,-11.8,1,-11.8
1667818438,0x1aa522dc3fe2d9b20302e0217c649911c2f7d7e3ae3040b36f681917b63ee71b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xdf3214b148b715d53f2579bbd2bc75ff2074a4bc,242.1,-242.1,1,-242.1
1667818438,0x1aa522dc3fe2d9b20302e0217c649911c2f7d7e3ae3040b36f681917b63ee71b,0xdf3214b148b715d53f2579bbd2bc75ff2074a4bc,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,26600.0,-26600.0,1,-26600.0
1667842223,0xf3ac72b19284de87f42c40a71f435aef1f2603d3da0ca4f2da385b194bb0d761,0xd038b73e7e330aca502d1624fe4379ba9c59c517,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,57501.23,-57501.23,1,-57501.23
1667842223,0xf3ac72b19284de87f42c40a71f435aef1f2603d3da0ca4f2da385b194bb0d761,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xd038b73e7e330aca502d1624fe4379ba9c59c517,6.58,-6.58,1,-6.58
1667855362,0x854077dec15060723a328b73f1cc909e0bace473fa653fc5d25381ec85d520fd,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xd038b73e7e330aca502d1624fe4379ba9c59c517,1.72,-1.72,1,-1.72
1667855362,0x854077dec15060723a328b73f1cc909e0bace473fa653fc5d25381ec85d520fd,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xd038b73e7e330aca502d1624fe4379ba9c59c517,83326.94,-83326.94,1,-83326.94
1667856122,0x87d73f9fc4b29e1ba73ba231a0b56a2b0ad97954daaf736c87dfc829ad69f9d6,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x2ba2b26ffd2974a2cfa81f100078432cf309db26,4362.95,-4362.95,1,-4362.95
1667856122,0x87d73f9fc4b29e1ba73ba231a0b56a2b0ad97954daaf736c87dfc829ad69f9d6,0x2ba2b26ffd2974a2cfa81f100078432cf309db26,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,430172.94,-430172.94,1,-430172.94
1667869388,0x38efc430ca6ebe87af7dc47e3dada96d95ac859765e053eae39b2a1851194773,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x13fc3d81b66b2c91d4f2501df9efcc344dfb1581,1058.97,-1058.97,1,-1058.97
1667869442,0x3ed633f68ec87bea27a5de34bbcb8b8e118dae05beea99c050cc899166a5313e,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x13fc3d81b66b2c91d4f2501df9efcc344dfb1581,0.02,-0.02,1,-0.02
1667869442,0x3ed633f68ec87bea27a5de34bbcb8b8e118dae05beea99c050cc899166a5313e,0x13fc3d81b66b2c91d4f2501df9efcc344dfb1581,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,36559.16,-36559.16,1,-36559.16
1667898119,0xe0e6b8834978765fbc48157844d6419da9a83a1751ed5cb2b9420d1e6f378e5d,0x6a80956306a0c0f9b464027acfb50fbd4d15bbb6,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,219790.91,-219790.91,1,-219790.91
1667898119,0xe0e6b8834978765fbc48157844d6419da9a83a1751ed5cb2b9420d1e6f378e5d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x6a80956306a0c0f9b464027acfb50fbd4d15bbb6,214.29,-214.29,1,-214.29
1667902188,0xa4cdf1d32f0a64824b080918601f07614894ab17e76253c9c755ecf9c24cad8b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xc721f32eb6ecc78bdabb176b2b21764863209968,1.76,-1.76,1,-1.76
1667902188,0xa4cdf1d32f0a64824b080918601f07614894ab17e76253c9c755ecf9c24cad8b,0xc721f32eb6ecc78bdabb176b2b21764863209968,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,2485.76,-2485.76,1,-2485.76
1667912981,0xc94a5c56067e2ac4de0293049377bb646b482ee06051216f97150c70f3cffbe0,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfc9dcdcf250d1cb2e38c6df09cfa357568d4145e,420.53,-420.53,1,-420.53
1667912981,0xc94a5c56067e2ac4de0293049377bb646b482ee06051216f97150c70f3cffbe0,0xfc9dcdcf250d1cb2e38c6df09cfa357568d4145e,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,26294.0,-26294.0,1,-26294.0
1667932727,0x1440800e3520ce2fbfb660794c366789077be50025245f27ea298be094856877,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x106c2a6cd080322fe8e3009af91fd94e7ea5723e,4.36,-4.36,1,-4.36
1667932727,0x1440800e3520ce2fbfb660794c366789077be50025245f27ea298be094856877,0x106c2a6cd080322fe8e3009af91fd94e7ea5723e,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,610.27,-610.27,1,-610.27
1667946584,0xae45943b63acd67aa639c27528780f57e370b2e371373001a3552a5770966953,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x7059c812d3bc08870d7b791e5e2019198ffda7d5,313.73,-313.73,1,-313.73
1667946584,0xae45943b63acd67aa639c27528780f57e370b2e371373001a3552a5770966953,0x7059c812d3bc08870d7b791e5e2019198ffda7d5,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,13034.0,-13034.0,1,-13034.0
1667984734,0x1b09c848d8e8b2c4ec0d949713d9a39e4427ab2ac6b00ccc0a74d17fa7089459,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfafee1cdd10ba9a416eaf7451f101b96af496383,73.03,-73.03,1,-73.03
1667984734,0x1b09c848d8e8b2c4ec0d949713d9a39e4427ab2ac6b00ccc0a74d17fa7089459,0xfafee1cdd10ba9a416eaf7451f101b96af496383,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,43403.16,-43403.16,1,-43403.16
1667987810,0x5e7d349fd701b55f9fb9254a8bbf537ec34f6d96b29d1e91431d0c66a7104902,0xc721f32eb6ecc78bdabb176b2b21764863209968,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,200556.98,-200556.98,1,-200556.98
1667987810,0x5e7d349fd701b55f9fb9254a8bbf537ec34f6d96b29d1e91431d0c66a7104902,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xc721f32eb6ecc78bdabb176b2b21764863209968,0.68,-0.68,1,-0.68
1667989471,0x80a6ddb818aa96528177cc89df89a9cd276903bc93e253a9d46588fccbd80499,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x8fc73c008164c61b2c0a3b8865aaa9004fdc5773,110.27,-110.27,1,-110.27
1667989531,0xa8c00d11f53a69917b6a8a767db717460d0755f630ae9a63801eec19a8cb73ee,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x8fc73c008164c61b2c0a3b8865aaa9004fdc5773,164623.0,-164623.0,1,-164623.0
1667989531,0xa8c00d11f53a69917b6a8a767db717460d0755f630ae9a63801eec19a8cb73ee,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x8fc73c008164c61b2c0a3b8865aaa9004fdc5773,0.01,-0.01,1,-0.01
1667998738,0x0b7a34a340b42300b20e606b602158bef670e80d5300a989af9dd00b0e259304,0x831d9bf78a4b054e0e3dc882ea76cf04e27535a2,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,15666.0,-15666.0,1,-15666.0
1668008960,0x4c893ccbf0c2e5eb9c4808240b1d8bc2982e0b1b091040c9383783b8f92516e4,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x262e28baff9602f574d877ffa0fa6a0c9c0a1ddc,1676.85,-1676.85,1,-1676.85
1668008978,0x115ef17b2084c151a3178d68e20541cfdae696f3de4d268fa23e3955f9b9a0ef,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x262e28baff9602f574d877ffa0fa6a0c9c0a1ddc,0.0,-0.0,1,-0.0
1668008978,0x115ef17b2084c151a3178d68e20541cfdae696f3de4d268fa23e3955f9b9a0ef,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x262e28baff9602f574d877ffa0fa6a0c9c0a1ddc,105794.06,-105794.06,1,-105794.06
1668014199,0xb8d0ddf057603e80623e6d53726b60125ec5ff92ffb0f2b75b3c93f805d83560,0x07e462e3f215806ff29a829db908b20a005bb175,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,522.14,-522.14,1,-522.14
1668014199,0xb8d0ddf057603e80623e6d53726b60125ec5ff92ffb0f2b75b3c93f805d83560,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x07e462e3f215806ff29a829db908b20a005bb175,33.53,-33.53,1,-33.53
1668032547,0xa2b10541ca44708e027ffe5efc971421da4c778764db512093dc5b6d4b4a7e76,0x4dde4465181d9ddf95252ddf22ee771eb187ae86,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,501442.36,-501442.36,1,-501442.36
1668053005,0x88471e2fdb6cc801a3e95b1f639f0804264d7b25409ebeebd3e7b022ffbff9ac,0x6feedbea3b584971eecec5e0d50c48bd40389602,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,1983.53,-1983.53,1,-1983.53
1668072940,0x186aabb420538c8252a68cc2d88d5f1eedb445a7dad1423be5cbcd863d512502,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xdf3214b148b715d53f2579bbd2bc75ff2074a4bc,152.55,-152.55,1,-152.55
1668072940,0x186aabb420538c8252a68cc2d88d5f1eedb445a7dad1423be5cbcd863d512502,0xdf3214b148b715d53f2579bbd2bc75ff2074a4bc,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,44971.95,-44971.95,1,-44971.95
1668083792,0x9a04fcc99cbd7a9b08007a81c121c1d8abbe82b127de00480768e4036a41f36c,0xf51452b9505fa0509d5b2b3116b3880e64d14efb,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,200000.0,-200000.0,1,-200000.0
1668083828,0x7dec66c43ae8f00b44ee4060fe15b2b076caa0dce124d8b9102da05a0c874a6c,0xc46f8f789dc56acc09a5fd2cd408ee3f1b5699bb,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,215586.88,-215586.88,1,-215586.88
1668086528,0xd227a91e04cd009683b79af07a166071238fc2055e124c82885b79f13b2af47d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xeea4b07adc4daeab02966efd927a50f09c096ed5,254.64,-254.64,1,-254.64
1668086528,0xd227a91e04cd009683b79af07a166071238fc2055e124c82885b79f13b2af47d,0xeea4b07adc4daeab02966efd927a50f09c096ed5,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,30451.47,-30451.47,1,-30451.47
1668089293,0x797cde97b0c2386a81ff283f37885b8a6afa22b52fe57ecda6be3a137fda549f,0x8fc73c008164c61b2c0a3b8865aaa9004fdc5773,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,156225.94,-156225.94,1,-156225.94
1668089293,0x797cde97b0c2386a81ff283f37885b8a6afa22b52fe57ecda6be3a137fda549f,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x8fc73c008164c61b2c0a3b8865aaa9004fdc5773,0.0,-0.0,1,-0.0
1668159040,0xc33c4c9250a14540aa516f00088de51ed124fc7513a6d01a0f200c3e80e47e2d,0x150f4758759ac6577602e284e2ec51e772914b96,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,975840.25,-975840.25,1,-975840.25
1668161611,0x7b3843a04577101392ee92a5ee7355340b546b06c574290701aedcde6ca1a059,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfc9dcdcf250d1cb2e38c6df09cfa357568d4145e,70.53,-70.53,1,-70.53
1668161611,0x7b3843a04577101392ee92a5ee7355340b546b06c574290701aedcde6ca1a059,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfc9dcdcf250d1cb2e38c6df09cfa357568d4145e,225703.68,-225703.68,1,-225703.68
1668163096,0x23d694856d381c6db5bb8d240fd488f214b15bfe4226d7de418eb7cf79ea9ecb,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x20f549117c48ab0fd0367b4c6479dfc3102f00b2,3984.79,-3984.79,1,-3984.79
1668163183,0xf2140482b4117edf7a85d1d8cd0d9a50b3b32fdd4edae141ebff29ba05bbb8c0,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x20f549117c48ab0fd0367b4c6479dfc3102f00b2,0.03,-0.03,1,-0.03
1668163183,0xf2140482b4117edf7a85d1d8cd0d9a50b3b32fdd4edae141ebff29ba05bbb8c0,0x20f549117c48ab0fd0367b4c6479dfc3102f00b2,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,4765.63,-4765.63,1,-4765.63
1668174426,0x780d4fa318fab271ec0206aa295f28d4ef81b3a8a8a52e4fad6d383266860944,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x6a80956306a0c0f9b464027acfb50fbd4d15bbb6,350.03,-350.03,1,-350.03
1668174426,0x780d4fa318fab271ec0206aa295f28d4ef81b3a8a8a52e4fad6d383266860944,0x6a80956306a0c0f9b464027acfb50fbd4d15bbb6,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,605747.9,-605747.9,1,-605747.9
1668179999,0xb2c4b7a12f01fd89836bb559678b80457cafca32c8ccb757b3f8b064d4612718,0xfe4b2127b5cde125f6847d2524e375a4e44a9b97,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,94470.0,-94470.0,1,-94470.0
1668179999,0xb2c4b7a12f01fd89836bb559678b80457cafca32c8ccb757b3f8b064d4612718,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xfe4b2127b5cde125f6847d2524e375a4e44a9b97,1644.49,-1644.49,1,-1644.49
1668192924,0xb7b45cf31e44627ea76b5d773c19a914199170b1a46586abaa884ecae517a91e,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x2ba2b26ffd2974a2cfa81f100078432cf309db26,412.49,-412.49,1,-412.49
1668192951,0xda7b50ec809498e63d9ba3ab043bb2a1107d6db3a2130446854fd0787c41d281,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x2ba2b26ffd2974a2cfa81f100078432cf309db26,0.03,-0.03,1,-0.03
1668192951,0xda7b50ec809498e63d9ba3ab043bb2a1107d6db3a2130446854fd0787c41d281,0x2ba2b26ffd2974a2cfa81f100078432cf309db26,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,596918.83,-596918.83,1,-596918.83
1668192993,0xcd6ab64a4b966a3c810d7af351c835504c063eff45623389e83efbfb8e14f924,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x2ba2b26ffd2974a2cfa81f100078432cf309db26,0.08,-0.08,1,-0.08
1668192993,0xcd6ab64a4b966a3c810d7af351c835504c063eff45623389e83efbfb8e14f924,0x2ba2b26ffd2974a2cfa81f100078432cf309db26,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,412.52,-412.52,1,-412.52
1668207042,0xe66944eeb6bfd240604a2290b864cccb314ef05356755191107dad948a1faf9c,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xa25736fc180e621af13de0b57b32106d376f9657,72.5,-72.5,1,-72.5
1668207042,0xe66944eeb6bfd240604a2290b864cccb314ef05356755191107dad948a1faf9c,0xa25736fc180e621af13de0b57b32106d376f9657,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,5469.94,-5469.94,1,-5469.94
1668245740,0x24b097eb540e1a43cdbb801a3852d06d0bc94320c250aeadb9f9ba42d7ad07b4,0xb99103d1c3bfb2dd0ebf588ddd8029c59763f912,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,8125.6,-8125.6,1,-8125.6
1668245740,0x24b097eb540e1a43cdbb801a3852d06d0bc94320c250aeadb9f9ba42d7ad07b4,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb99103d1c3bfb2dd0ebf588ddd8029c59763f912,267.01,-267.01,1,-267.01
1668248372,0x2ae96ce05050ad35ac88eca6330fdf98fc6d913a73d8c7b513ccb343c3484fa2,0x19c20d36c02a1a27125d638f3c16d04aaff2ceae,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,36000.0,-36000.0,1,-36000.0
1668250684,0x4b7457de9a0439a4db149c81e5982ff35735caf40f85cb1a46c06415668e9834,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xf85761b55272d5ee30139dfe742499ec8c052306,798.11,-798.11,1,-798.11
1668250684,0x4b7457de9a0439a4db149c81e5982ff35735caf40f85cb1a46c06415668e9834,0xf85761b55272d5ee30139dfe742499ec8c052306,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,4562738.44,-4562738.44,1,-4562738.44
1668252303,0xe052a347628155a5bebf560e2d81d535bbb1e4be02595e4c47d49af0070783af,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb765d8495f3b8ce4c0019d42abe6135d49731d89,357340.38,-357340.38,1,-357340.38
1668252303,0xe052a347628155a5bebf560e2d81d535bbb1e4be02595e4c47d49af0070783af,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb765d8495f3b8ce4c0019d42abe6135d49731d89,316.74,-316.74,1,-316.74
1668262696,0x98bf8f34d277002e1a7fc90bdba52546f489251c442049714ef0cf5a99555859,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x0a6cc29075f8836863a68fd2e751ad1ca8e1a017,3765.93,-3765.93,1,-3765.93
1668262717,0x7a129882204d79fb2fd05cc3c7f158123f2d7b9c4a251d940a150d5e9c74b840,0x0a6cc29075f8836863a68fd2e751ad1ca8e1a017,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,250000.0,-250000.0,1,-250000.0
1668262717,0x7a129882204d79fb2fd05cc3c7f158123f2d7b9c4a251d940a150d5e9c74b840,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x0a6cc29075f8836863a68fd2e751ad1ca8e1a017,0.01,-0.01,1,-0.01
1668262771,0x367793af6504332576da4e82a920280853902256dbd60b1dd2eb12c8e3c33e67,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x8fc73c008164c61b2c0a3b8865aaa9004fdc5773,33.84,-33.84,1,-33.84
1668275590,0x350f78f08330552064bb127e26d889c95a53593ac97c8ad845834967fff3a82c,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x4dde4465181d9ddf95252ddf22ee771eb187ae86,152.05,-152.05,1,-152.05
1668278810,0x5cc32ffac024bd8dde43e143f68892e8bf4704944dcea86a5398f5bf3f4edb84,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xcee10aece4033d4e38c99f5f544338d7c927f231,12358.85,-12358.85,1,-12358.85
1668278873,0xcfe4f1dd8bef90bfdc31a1ec33672187657acacd0390fcde9e20875df5b8e00d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xcee10aece4033d4e38c99f5f544338d7c927f231,0.31,-0.31,1,-0.31
1668278873,0xcfe4f1dd8bef90bfdc31a1ec33672187657acacd0390fcde9e20875df5b8e00d,0xcee10aece4033d4e38c99f5f544338d7c927f231,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,399735.89,-399735.89,1,-399735.89
1668289454,0xdea3defac65ce3aa878c9a2cef0e2cff4b9c71f67a2913b442f9198ca3a986c3,0x57409a9b748ad977fda5a1110c7ae0556b63aa9a,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,488200.01,-488200.01,1,-488200.01
1668289658,0xa5e147798a6f113091c2b5d24538be65161a2c7f58d0728212974b0f1f898a6e,0xaf246bca652bf7f4816bf5f0502213a4e66e41c7,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,125279.22,-125279.22,1,-125279.22
1668292604,0x96fb19f0b33fb6307f7c16b2d3c61c7b45a7adc5fbca0613da39dfaec142ed6d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xd3c8bcf9b3699381fe976f8bf25243c39425f658,581.78,-581.78,1,-581.78
1668292700,0x3fe2aa83c656f99b6859c8420c22397885818d6912e82e0a98c47a5c7767b2cf,0xd3c8bcf9b3699381fe976f8bf25243c39425f658,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,105346.3,-105346.3,1,-105346.3
1668292700,0x3fe2aa83c656f99b6859c8420c22397885818d6912e82e0a98c47a5c7767b2cf,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xd3c8bcf9b3699381fe976f8bf25243c39425f658,0.11,-0.11,1,-0.11
1668298722,0x22872a3b70ab40080d9c1231f97e3bec964fe3f577b347fdf90866e00a5a6084,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xbcbe92204013368139e651b6b48973c2bffe7033,16.66,-16.66,1,-16.66
1668298787,0x6738425ddc78f79883a3a1c049c3f9bdc9fc8f39bcdae9c7b8cf91b19e707e1b,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xbcbe92204013368139e651b6b48973c2bffe7033,0.0,-0.0,1,-0.0
1668298787,0x6738425ddc78f79883a3a1c049c3f9bdc9fc8f39bcdae9c7b8cf91b19e707e1b,0xbcbe92204013368139e651b6b48973c2bffe7033,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,805.36,-805.36,1,-805.36
1668301914,0xfb9c3a874b42f70bc0f75f0e7b6837e975edea4906edafff5a2ba2f25fb4d6af,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xcf92612c77bfc4726b1ef7d96b44f8b4da45eacd,501.43,-501.43,1,-501.43
1668301959,0x2e5e7d9267489a9f4a8f8ebc9333fdb2695f33d6f4b851f20721117de9b64d0d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xcf92612c77bfc4726b1ef7d96b44f8b4da45eacd,0.0,-0.0,1,-0.0
1668301959,0x2e5e7d9267489a9f4a8f8ebc9333fdb2695f33d6f4b851f20721117de9b64d0d,0xcf92612c77bfc4726b1ef7d96b44f8b4da45eacd,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,501.43,-501.43,1,-501.43
1668329192,0xcd7643d33dc7cb33ad6fd4a921e607088df45090eaedc7b81042172db61d5916,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x3ccefa08aa5a9ba4513a817f65bc204f4010a602,457.38,-457.38,1,-457.38
1668329192,0xcd7643d33dc7cb33ad6fd4a921e607088df45090eaedc7b81042172db61d5916,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x3ccefa08aa5a9ba4513a817f65bc204f4010a602,157981.85,-157981.85,1,-157981.85
1668332222,0x0671e640dbf164d5ecfeadf2debdf202d0edad0d76637c67ddb984c70aa863fe,0xb70c088be1ecb741126d8d7404b0084aba872bc7,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,25943.49,-25943.49,1,-25943.49
1668337159,0xe2c1866df1fdf7feb97c9fb0cfa55f43044bf00bad07bd1a8a8d3e786e0a6027,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x8adbfde13bfa04a1541308d0fff86cfd2af6f80d,1025.85,-1025.85,1,-1025.85
1668337168,0xbb845f49f33ba4ba9bd01f7259e5648d560814c2ba509e79509e945520c1cc9a,0x8adbfde13bfa04a1541308d0fff86cfd2af6f80d,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,262044.01,-262044.01,1,-262044.01
1668337168,0xbb845f49f33ba4ba9bd01f7259e5648d560814c2ba509e79509e945520c1cc9a,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x8adbfde13bfa04a1541308d0fff86cfd2af6f80d,0.0,-0.0,1,-0.0
1668354155,0xf7f9b48d48626b5ebd94c1e107f5bc120ec85232b3f4b1e3565d2b504332d3fe,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xf637f47279fc9f8c312911998b9d5d464498d3a0,668.47,-668.47,1,-668.47
1668354155,0xf7f9b48d48626b5ebd94c1e107f5bc120ec85232b3f4b1e3565d2b504332d3fe,0xf637f47279fc9f8c312911998b9d5d464498d3a0,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,120000.0,-120000.0,1,-120000.0
1668361894,0x12dae896ddaafab5e60f22074cf450cb186f3af585b4bfdd4682d18a4ba824a9,0x5f76ee595870903e272a4cfda9c260c46d495cd6,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,120186.12,-120186.12,1,-120186.12
1668361894,0x12dae896ddaafab5e60f22074cf450cb186f3af585b4bfdd4682d18a4ba824a9,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x5f76ee595870903e272a4cfda9c260c46d495cd6,81.08,-81.08,1,-81.08
1668366059,0xc95fc48fc09c66d64c7f70db5bb6d32e21a8a1a23845fa5cccaca469897d73fb,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x0a4b4008f8271fa529aaa68e69084674d73c8168,767.35,-767.35,1,-767.35
1668366059,0xc95fc48fc09c66d64c7f70db5bb6d32e21a8a1a23845fa5cccaca469897d73fb,0x0a4b4008f8271fa529aaa68e69084674d73c8168,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,17434.58,-17434.58,1,-17434.58
1668370570,0x0c5f0fc14daced46eccb4a2331896c4602b6d5ef1a45384324d53963e53e9250,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xdf32e907390f7fbe3dbd1adca57e04724f19e38a,74.72,-74.72,1,-74.72
1668370570,0x0c5f0fc14daced46eccb4a2331896c4602b6d5ef1a45384324d53963e53e9250,0xdf32e907390f7fbe3dbd1adca57e04724f19e38a,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,54700.22,-54700.22,1,-54700.22
1668372498,0x6de5a397a47f151e37748f9353426229488d4522d19072ecda10346ae6b032c5,0x57409a9b748ad977fda5a1110c7ae0556b63aa9a,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,300200.01,-300200.01,1,-300200.01
1668372498,0x6de5a397a47f151e37748f9353426229488d4522d19072ecda10346ae6b032c5,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x57409a9b748ad977fda5a1110c7ae0556b63aa9a,49.99,-49.99,1,-49.99
1668425478,0x6259cd2245c1238c8e3953ce8c76f4cd92e451f06d7236b6375f266b659ab992,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0xb7f5d3d9145eb23d832acfd88cc402fbfe3551dd,52.83,-52.83,1,-52.83
1668425478,0x6259cd2245c1238c8e3953ce8c76f4cd92e451f06d7236b6375f266b659ab992,0xb7f5d3d9145eb23d832acfd88cc402fbfe3551dd,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,67614.83,-67614.83,1,-67614.83
1668443134,0x6c57f7e1e38c1ce32c000ec872f1becf68e5aefd535a5bae60bef3b227269659,0xdf5c4c1b98a4d045573ab2005d77e87daa58c853,0x35e6d50bb42ebb158062af2b2365e1b338652fd8,2722.59,-2722.59,1,-2722.59
